ID,VIDEO,LABEL
1554,W00739T.mp4,con chó
1555,W00740.mp4,con chồn
1556,W00741.mp4,con chuồn chuồn
1557,W00742B.mp4,con chuột
1558,W00742N.mp4,con chuột
1559,W00742T.mp4,con chuột
1560,W00743.mp4,con chuột nhắt
1561,W00746.mp4,con cóc
1562,W00747B.mp4,con cọp
1563,W00745.mp4,con cò
1564,W00747N.mp4,con cọp
1565,W00747T.mp4,con cọp
1566,W00748.mp4,con công
1567,W00749.mp4,con cua
1568,W00750.mp4,con cú mèo
1569,W00751.mp4,con cừu
1570,W00753.mp4,con dê
1571,W00752.mp4,con dâu
1572,W00754.mp4,con dế
1573,W00755.mp4,con đẻ
1574,W00757.mp4,con đường
1575,W00756.mp4,con đom đóm
1576,W00758B.mp4,con ếch
1577,W00758T.mp4,con ếch
1578,W00758N.mp4,con ếch
1579,W00759.mp4,con gà
1580,W00760.mp4,con gái
1581,W00761.mp4,con gấu
1582,W00762.mp4,con ghẹ
1583,W00763.mp4,con gián
1584,W00764.mp4,con hoẵng
1585,W00766.mp4,con hươu
1586,W00767.mp4,con khỉ
1587,W00768B.mp4,con kiến
1588,W00768N.mp4,con kiến
1589,W00768T.mp4,con kiến
1590,W00770B.mp4,con lợn (con heo)
1591,W00770N.mp4,con lợn (con heo)
1592,W00770T.mp4,con lợn (con heo)
1593,W00771.mp4,con lươn
1594,W00772B.mp4,con mèo
1595,W00772N.mp4,con mèo
1596,W00772T.mp4,con mèo
1597,W00773B.mp4,con muỗi
1598,W00773N.mp4,con muỗi
1599,W00773T.mp4,con muỗi
1600,W00774.mp4,con mực
1601,W00775.mp4,con nai
1602,W00776.mp4,con ngỗng
1603,W00777B.mp4,con người
1604,W00777N.mp4,con người
1605,W00777T.mp4,con người
1606,W00778B.mp4,con ngựa
1607,W00778N.mp4,con ngựa
1608,W00778T.mp4,con ngựa
1609,W00779.mp4,con nhím
1610,W00780B.mp4,con nuôi
1611,W00780N.mp4,con nuôi
1612,W00780T.mp4,con nuôi
1613,W00781N.mp4,con ong
1614,W00781T.mp4,con ong
1615,W00782.mp4,con ốc
1616,W00783.mp4,con quạ
1617,W00784.mp4,con rắn
1618,W00785.mp4,con rối
1619,W00786.mp4,con ruồi
1620,W00787N.mp4,con rùa
1621,W00788.mp4,con sâu
1622,W00789.mp4,con sò
1623,W00790.mp4,con sóc
1624,W00791.mp4,con sói
1625,W00792.mp4,con sông
1626,W00793.mp4,con số
1627,W00794N.mp4,con sư tử
1628,W00794T.mp4,con sư tử
1629,W00795.mp4,con tem
1630,W00796.mp4,con thỏ
1631,W00797B.mp4,con tôm
1632,W00797N.mp4,con tôm
1633,W00797T.mp4,con tôm
1634,W00798.mp4,con trai (động vật)
1635,W00799.mp4,con trăn
1636,W00800.mp4,con trỏ
1637,W00801.mp4,con vẹt
1638,W00802.mp4,con vịt
1639,W00803B.mp4,con voi
1640,W00803T.mp4,con voi
1641,W00803N.mp4,con voi
1642,W00804.mp4,cong
1643,W00805.mp4,còng (cái còng)
1644,W00806.mp4,còng
1645,W00807.mp4,cõng
1646,W00811.mp4,cô đơn
1647,W00809.mp4,cô dâu
1648,W00812B.mp4,cô giáo
1649,W00812T.mp4,cô giáo
1650,W00812N.mp4,cô giáo
1651,W00814.mp4,cổ
1652,W00815.mp4,cổ áo
1653,W00816.mp4,cổ chân
1654,W00818.mp4,cổ họng
1655,W00817.mp4,cổ đại
1656,W00819.mp4,cổ kính
1657,W00820B.mp4,cố gắng
1658,W00820N.mp4,cố gắng
1659,W00820T.mp4,cố gắng
1660,W00822.mp4,cổ tay
1661,W00823.mp4,cổ truyền
1662,W00824.mp4,cổ vũ
1663,W00825N.mp4,cổng trường
1664,W00825T.mp4,cổng trường
1665,W00826.mp4,cỗ
1666,W00827.mp4,cố định
1667,W00829.mp4,Cô-lôm-bi-a (nước Cô-lôm-bi-a)
1668,W00831.mp4,cố ý (như cố tình)
1669,W00832.mp4,cốc
1670,W00830.mp4,cổ tích
1671,W00833.mp4,cối giã
1672,W00834.mp4,cối xay gió
1673,W00835.mp4,cối xay lúa
1674,W00836.mp4,cốm
1675,W00837.mp4,côn trùng
1676,W00838.mp4,công bằng
1677,W00839.mp4,công chúa
1678,W00840.mp4,công cộng
1679,W00841.mp4,công cụ
1680,W00843.mp4,công nhận
1681,W00844.mp4,công sức
1682,W00845.mp4,công tắc
1683,W00846.mp4,công thức
1684,W00848B.mp4,công trường
1685,W00849.mp4,công ước
1686,W00850B.mp4,công viên
1687,W00850N.mp4,công viên
1688,W00850T.mp4,công viên
1689,W00851.mp4,công việc
1690,W00852.mp4,Paris
1691,W00854.mp4,cổng
1692,W00857B.mp4,cộng (Toán học)
1693,W00856.mp4,cống
1694,W00857T.mp4,cộng (Toán học)
1695,W00857N.mp4,cộng (Toán học)
1696,W00858.mp4,Cộng Hòa Séc (nước Cộng Hòa Séc)
1697,W00859.mp4,cốp xe
1698,W00861.mp4,cột
1699,W00862.mp4,cột đèn
1700,W00863B.mp4,cột điện
1701,W00863N.mp4,cột điện
1702,W00863T.mp4,cột điện
1703,W00865.mp4,cột nhà
1704,W00866.mp4,cột sống
1705,W00867.mp4,cơ bắp
1706,W00868B.mp4,cơ hội
1707,W00868N.mp4,cơ hội
1708,W00868T.mp4,cơ hội
1709,W00870.mp4,cơ quan
1710,W00871.mp4,cơ sở
1711,W00872.mp4,cơ thể
1712,W00876.mp4,cởi áo
1713,W00877.mp4,cơm hộp
1714,W00878.mp4,cờ
1715,W00880.mp4,cờ ca rô
1716,W00881.mp4,cờ tướng
1717,W00882.mp4,cờ vua
1718,W00883.mp4,cởi mở
1719,W00884.mp4,cơm
1720,W00885B.mp4,cơm bình dân
1721,W00885N.mp4,cơm bình dân
1722,W00885T.mp4,cơm bình dân
1723,W00887.mp4,Cu ba (nước Cu ba)
1724,W00889.mp4,củ đậu
1725,W00890.mp4,củ khoai lang
1726,W00892.mp4,củ từ
1727,W00893.mp4,cụ thể
1728,W00894.mp4,cúc áo
1729,W00895.mp4,cúi
1730,W00899.mp4,cuống hoa
1731,W00900.mp4,cù
1732,W00901.mp4,củ cà rốt
1733,W00902.mp4,củ cải trắng
1734,W00903.mp4,củ gừng
1735,W00904.mp4,củ hành tây
1736,W00905.mp4,củ khoai tây
1737,W00906.mp4,củ nghệ
1738,W00907.mp4,củ su hào
1739,W00908.mp4,củ tỏi
1740,W00909.mp4,củ sả
1741,W00910.mp4,cụ
1742,W00911.mp4,cụ đồ
1743,W00914.mp4,cục tẩy
1744,W00912.mp4,cụ già
1745,W00915.mp4,cùi chỏ
1746,W00916.mp4,củi
1747,W00918.mp4,cụm từ
1748,W00922.mp4,cuộc đời
1749,W00923.mp4,cuộc sống
1750,W00925.mp4,cuộn giấy vệ sinh
1751,W00924.mp4,cuốn
1752,W00926.mp4,cuống lá
1753,W00929.mp4,cử chỉ điệu bộ
1754,W00930.mp4,cử động
1755,W00931.mp4,cưa (cái cưa)
1756,W00932.mp4,cưa
1757,W00935B.mp4,cửa hàng
1758,W00935N.mp4,cửa hàng
1759,W00935T.mp4,cửa hàng
1760,W00936.mp4,cửa khẩu
1761,W00937.mp4,cửa kính
1762,W00939.mp4,cửa sổ
1763,W00942.mp4,yên ngựa
1764,W00941.mp4,cưỡi ngựa
1765,W00943B.mp4,cướp
1766,W00943T.mp4,cướp
1767,W00943N.mp4,cướp
1768,W00944.mp4,cướp biển
1769,W00945.mp4,cướp cờ
1770,W00946.mp4,cướp giật
1771,W00947.mp4,cứu
1772,W00948.mp4,cứu hộ
1773,W00951.mp4,dai
1774,W00952.mp4,dài
1775,W00953.mp4,dài hạn
1776,W00954.mp4,dài hơn
1777,W00955.mp4,dài nhất
1778,W00958.mp4,dải phân cách
1779,W00960.mp4,dàn nhạc
1780,W00959.mp4,dàn bài
1781,W00963.mp4,danh bạ
1782,W00964.mp4,danh dự
1783,W00965.mp4,danh hiệu
1784,W00966.mp4,danh lam thắng cảnh
1785,W00967.mp4,danh mục
1786,W00968.mp4,danh nhân
1787,W00969.mp4,danh sách
1788,W00970.mp4,danh từ
1789,W00971.mp4,danh từ riêng
1790,W00972.mp4,dán
1791,W00973.mp4,dao
1792,W00975.mp4,dãy nhà
1793,W00976.mp4,dãy núi
1794,W00977.mp4,dãy số
1795,W00979.mp4,dạy
1796,W00978.mp4,dãy số liệu
1797,W00980.mp4,dặn dò
1798,W00981.mp4,dắt
1799,W00982.mp4,dân ca
1800,W00983.mp4,dân chài
1801,W00985.mp4,gian lận
1802,W00987.mp4,dân số
1803,W00988B.mp4,dân tộc
1804,W00988N.mp4,dân tộc
1805,W00988T.mp4,dân tộc
1806,W00989B.mp4,dân tộc thiểu số
1807,W00989T.mp4,dân tộc thiểu số
1808,W00989N.mp4,dân tộc thiểu số
1809,W00990.mp4,dẫn chương trình
1810,W00993.mp4,dầu ăn
1811,W00992.mp4,dập
1812,W00991.mp4,dẫn chứng
1813,W00994.mp4,dầu gội đầu
1814,W00995.mp4,dầu hoả
1815,W00996.mp4,dầu khí
1816,W00997.mp4,dầu mỏ
1817,W00998.mp4,dấu bằng
1818,W01001.mp4,dấu chấm
1819,W01002.mp4,dấu chấm hỏi
1820,W01003.mp4,dấu chấm than
1821,W01004.mp4,dấu chia
1822,W01005.mp4,dấu gạch ngang
1823,W01006.mp4,dấu hai chấm
1824,W01008.mp4,bắt buộc
1825,W01009.mp4,dấu ngoặc đơn
1826,W01010.mp4,dấu nhân
1827,W01011.mp4,dấu phẩy
1828,W01014.mp4,dây buộc tóc
1829,W01015.mp4,dây chun
1830,W01016B.mp4,dây điện
1831,W01016N.mp4,dây điện
1832,W01016T.mp4,dây điện
1833,W01017.mp4,dây thần kinh
1834,W01018.mp4,dây thừng
1835,W01019.mp4,dây xích
1836,W01021.mp4,dẻo
1837,W01022B.mp4,dép quai hậu
1838,W01022T.mp4,dép quai hậu
1839,W01022N.mp4,dép quai hậu
1840,W01024.mp4,dê con
1841,W01026.mp4,dễ chịu
1842,W01025.mp4,dê mẹ
1843,W01027.mp4,dễ thương
1844,W01028.mp4,dệt
1845,W01029.mp4,di chuyển
1846,W01032B.mp4,di truyền
1847,W01032N.mp4,di truyền
1848,W01033B.mp4,dịch vụ
1849,W01032T.mp4,di truyền
1850,W01034.mp4,diêm
1851,W01033N.mp4,dịch vụ
1852,W01033T.mp4,dịch vụ
1853,W01038.mp4,diễn thuyết
1854,W01036.mp4,kịch câm
1855,W01035.mp4,kịch
1856,W01039.mp4,diện tích
1857,W01041.mp4,diện tích xung quanh
1858,W01040.mp4,diện tích toàn phần
1859,W01042.mp4,diệt chủng
1860,W01043.mp4,xịt côn trùng
1861,W01044.mp4,diều
1862,W01046.mp4,Dinh Độc Lập
1863,W01051.mp4,doanh nghiệp
1864,W01050.mp4,hăm dọa
1865,W01053.mp4,doanh trại
1866,W01054.mp4,dọc
1867,W01055.mp4,dòng chữ
1868,W01056.mp4,dòng họ
1869,W01058.mp4,dòng sông
1870,W01060.mp4,dốc
1871,W01061.mp4,dốt
1872,W01062.mp4,du học
1873,W01064.mp4,du thuyền
1874,W01068.mp4,dũng cảm
1875,W01069.mp4,dụng cụ
1876,W01070.mp4,duyên dáng
1877,W01071.mp4,duyệt binh
1878,W01075B.mp4,nhà nước
1879,W01075N.mp4,nhà nước
1880,W01075T.mp4,nhà nước
1881,W01076.mp4,dựng phim
1882,W01078.mp4,đá bóng
1883,W01079.mp4,pháo đài
1884,W01082B.mp4,đại diện
1885,W01080.mp4,đài sen
1886,W01082N.mp4,đại diện
1887,W01082T.mp4,đại diện
1888,W01083.mp4,đại dương
1889,W01085.mp4,đại số
1890,W01086.mp4,đại tá
1891,W01088.mp4,đại tướng
1892,W01089.mp4,đại úy
1893,W01092.mp4,đảm nhiệm
1894,W01093.mp4,đám ma
1895,W01094.mp4,đám mây
1896,W01095.mp4,đan
1897,W01096.mp4,đàn xê lô đại vĩ cầm
1898,W01098.mp4,đàn bầu
1899,W01099.mp4,đàn bướm
1900,W01100.mp4,đàn ghi ta
1901,W01101.mp4,đàn kiến
1902,W01103.mp4,đàn tơ-rưng
1903,W01104.mp4,đàng ngoài
1904,W01105.mp4,đàng trong
1905,W01106.mp4,đáng quý
1906,W01107.mp4,đánh
1907,W01108.mp4,đánh bắt
1908,W01110.mp4,đánh giá
1909,W01112.mp4,đánh răng
1910,W01113.mp4,đánh trống
1911,W01114.mp4,đạn
1912,W01115.mp4,đào tạo
1913,W01116.mp4,đảo
1914,W01117.mp4,đảo Lý Sơn
1915,W01118.mp4,đảo Phú Quốc
1916,W01122.mp4,đặc biệt
1917,W01122B.mp4,đặc biệt
1918,W01122N.mp4,đặc biệt
1919,W01122T.mp4,đặc biệt
1920,W01124.mp4,đặc điểm
1921,W01125.mp4,Đắk Lắk
1922,W01127.mp4,đăng nhập
1923,W01126.mp4,đăng ký
1924,W01128.mp4,đằng sau
1925,W01129.mp4,đằng trước
1926,W01130.mp4,Đặng Văn Ngữ
1927,W01131.mp4,đắt đỏ
1928,W01132.mp4,đặt
1929,W01134.mp4,đập
1930,W01135.mp4,đất
1931,W01137.mp4,đất màu mỡ
1932,W01138.mp4,đất nặn
1933,W01140.mp4,đất trồng cây
1934,W01141.mp4,đầu gối
1935,W01142.mp4,đầu hàng
1936,W01143.mp4,đầu tàu
1937,W01144.mp4,đầu tiên
1938,W01145.mp4,đầu xuôi đuôi lọt
1939,W01146.mp4,đấu tranh
1940,W01148.mp4,đấu vật
1941,W01149.mp4,đầy
1942,W01150.mp4,đầy đủ
1943,W01151.mp4,đầy tớ
1944,W01152.mp4,đẩy
1945,W01153B.mp4,đen láy (như đen nhánh)
1946,W01153N.mp4,đen láy (như đen nhánh)
1947,W01153T.mp4,đen láy (như đen nhánh)
1948,W01154B.mp4,đèn báo giao thông
1949,W01154N.mp4,đèn báo giao thông
1950,W01154T.mp4,đèn báo giao thông
1951,W01155B.mp4,đèn điện
1952,W01155N.mp4,đèn điện
1953,W01155T.mp4,đèn điện
1954,W01156.mp4,đèn đỏ
1955,W01158.mp4,đèn lồng
1956,W01159B.mp4,đèn pin
1957,W01159N.mp4,đèn pin
1958,W01161B.mp4,đèn vàng
1959,W01159T.mp4,đèn pin
1960,W01161N.mp4,đèn vàng
1961,W01161T.mp4,đèn vàng
1962,W01162B.mp4,đèn xanh
1963,W01162N.mp4,đèn xanh
1964,W01162T.mp4,đèn xanh
1965,W01164.mp4,đeo kính
1966,W01165B.mp4,đèo Hải Vân
1967,W01165N.mp4,đèo Hải Vân
1968,W01165T.mp4,đèo Hải Vân
1969,W01166.mp4,đèo
1970,W01170.mp4,đẹp đẽ (như đẹp)
1971,W01172.mp4,đẹp mê hồn
1972,W01173.mp4,để (đặt)
1973,W01175.mp4,đề-ca-mét (dam)
1974,W01176.mp4,đề-ca-mét vuông (dam2)
1975,W01177B.mp4,đề nghị
1976,W01177N.mp4,đề nghị
1977,W01177T.mp4,đề nghị
1978,W01179.mp4,đề tài
1979,W01181.mp4,đề-xi-mét (dm)
1980,W01182.mp4,đề-xi-mét khối (dm3)
1981,W01184.mp4,đếm
1982,W01183.mp4,đề-xi-mét vuông (dm2)
1983,W01185N.mp4,đền
1984,W01188.mp4,đều đặn
1985,W01186.mp4,Đền Hùng
1986,W01190.mp4,đi
1987,W01191.mp4,đi học
1988,W01192.mp4,đĩa
1989,W01193.mp4,đĩa DVD
1990,W01194.mp4,địa cầu
1991,W01196.mp4,địa đạo Củ Chi
1992,W01197.mp4,địa điểm
1993,W01199.mp4,địa lí
1994,W01201.mp4,đích
1995,W01203.mp4,điểm ở giữa đoạn thẳng
1996,W01204.mp4,tấm lòng
1997,W01205B.mp4,điện
1998,W01205N.mp4,điện
1999,W01205T.mp4,điện
2000,W01207.mp4,Điện Biên Phủ
2001,W01208.mp4,điện thoại
2002,W01210.mp4,điêu khắc
2003,W01211.mp4,quả điều
2004,W01211N.mp4,quả điều
2005,W01212B.mp4,điều phối
2006,W01212N.mp4,điều phối
2007,W01213B.mp4,điều hòa
2008,W01213T.mp4,điều hòa
2009,W01214.mp4,điều khiển
2010,W01215.mp4,điều kiện
2011,W01216.mp4,điều tra
2012,W01217.mp4,điều trị
2013,W01219.mp4,đinh
2014,W01224.mp4,đỉnh
2015,W01225.mp4,đỉnh núi
2016,W01226.mp4,định vị
2017,W01227.mp4,đo
2018,W01229.mp4,đoàn cải lương
2019,W01231.mp4,đoàn thanh niên
2020,W01232.mp4,đoàn tụ
2021,W01234.mp4,đoán
2022,W01235.mp4,đoạn thẳng
2023,W01236.mp4,đoạn thơ
2024,W01237.mp4,đoạn văn
2025,W01239.mp4,đọc sách
2026,W01241.mp4,đón
2027,W01243.mp4,đóng cửa
2028,W01242.mp4,đón tiếp
2029,W01244.mp4,đóng dấu
2030,W01246.mp4,đóng góp
2031,W01248.mp4,đô thị
2032,W01249.mp4,đồ chơi
2033,W01250.mp4,đồ dùng dạy học
2034,W01251.mp4,đồ dùng học tập
2035,W01254.mp4,độc hại
2036,W01255.mp4,đôi dép
2037,W01256.mp4,đổi
2038,W01257.mp4,đối diện
2039,W01258.mp4,đối tượng
2040,W01259B.mp4,nhập ngũ
2041,W01259N.mp4,nhập ngũ
2042,W01259T.mp4,nhập ngũ
2043,W01260.mp4,đội trưởng
2044,W01261.mp4,đồn công an
2045,W01262.mp4,Đông Nam
2046,W01263.mp4,Đông Nam Á
2047,W01264.mp4,đồng bằng
2048,W01265.mp4,đồng hồ
2049,W01266.mp4,Đồng Nai
2050,W01267.mp4,Đồng Tháp Mười
2051,W01268.mp4,đổ nước
2052,W01272.mp4,độc lập
2053,W01273.mp4,đôi chân
2054,W01274.mp4,đôi tay
2055,W01277.mp4,đổi mới
2056,W01279.mp4,đối thoại
2057,W01280.mp4,đối xử
2058,W01281.mp4,đối xứng
2059,W01283.mp4,đội thiếu niên
2060,W01284.mp4,trống (không có gì)
2061,W01286.mp4,Đông Dương
2062,W01287.mp4,đông lạnh
2063,W01288.mp4,Đông Timor (nước Đông Timor)
2064,W01289.mp4,đồng bào
2065,W01293.mp4,đồng lúa
2066,W01294N.mp4,đồng phục
2067,W01294B.mp4,đồng phục
2068,W01294T.mp4,đồng phục
2069,W01296.mp4,đồng tiền
2070,W01295.mp4,đồng ruộng
2071,W01297.mp4,rơm rớm
2072,W01298.mp4,nhiệt độ
2073,W01299.mp4,động cơ
2074,W01301.mp4,tác động
2075,W01302.mp4,động viên
2076,W01304B.mp4,đợi
2077,W01304N.mp4,đợi
2078,W01304T.mp4,đợi
2079,W01305.mp4,đơn giản
2080,W01310.mp4,dung tích
2081,W01313.mp4,tính
2082,W01314.mp4,đỡ
2083,W01315.mp4,đua ngựa
2084,W01316.mp4,đua thuyền
2085,W01317.mp4,đua xe máy
2086,W01318.mp4,đũa
2087,W01321.mp4,đun nấu
2088,W01322.mp4,đuốc
2089,W01323.mp4,đuôi
2090,W01324.mp4,sa thải
2091,W01325.mp4,đưa đón
2092,W01326.mp4,đứng nghiêm
2093,W01328.mp4,đựng
2094,W01329.mp4,đường biên giới
2095,W01330.mp4,đường bộ
2096,W01331.mp4,đường cao
2097,W01332.mp4,đường chéo
2098,W01335.mp4,đường hàng không
2099,W01336.mp4,đường hầm
2100,W01337.mp4,đường kính
2101,W01341.mp4,đường Nguyễn Huệ
2102,W01343.mp4,đường sắt
2103,W01344.mp4,đường thẳng
2104,W01345.mp4,đường thuỷ
2105,W01346.mp4,đường tròn
2106,W01348B.mp4,e thẹn
2107,W01348N.mp4,e thẹn
2108,W01348T.mp4,e thẹn
2109,W01349.mp4,em dâu
2110,W01350.mp4,em gái
2111,W01351B.mp4,em rể
2112,W01351N.mp4,em rể
2113,W01351T.mp4,em rể
2114,W01352B.mp4,em trai
2115,W01352N.mp4,em trai
2116,W01352T.mp4,em trai
2117,W01353.mp4,em út
2118,W01354.mp4,email
2119,W01357.mp4,Ê Đê
2120,W01358.mp4,ế ẩm
2121,W01360.mp4,Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)
2122,W01364B.mp4,ga tàu
2123,W01364N.mp4,ga tàu
2124,W01364T.mp4,ga tàu
2125,W01365N.mp4,gà mái
2126,W01366.mp4,gà rừng
2127,W01367.mp4,gà tây
2128,W01368.mp4,gà trống
2129,W01376.mp4,gãi đầu gãi tai
2130,W01377.mp4,gan
2131,W01375.mp4,gai
2132,W01378N.mp4,gan dạ
2133,W01379.mp4,gan lì
2134,W01381.mp4,gang tay
2135,W01382.mp4,gánh
2136,W01384B.mp4,gạo
2137,W01384N.mp4,gạo
2138,W01384T.mp4,gạo
2139,W01385.mp4,gạo nếp
2140,W01387.mp4,gãy chân
2141,W01388.mp4,gãy tay
2142,W01389.mp4,gáy
2143,W01390.mp4,gặm cỏ
2144,W01391.mp4,gặm xương (con chó gặm xương)
2145,W01392.mp4,gắn bó
2146,W01393.mp4,găng tay
2147,W01394.mp4,gắp thức ăn
2148,W01395.mp4,gặp gỡ
2149,W01396.mp4,gặt lúa
2150,W01397.mp4,gần gũi
2151,W01398.mp4,gấp giấy
2152,W01399.mp4,gấp quần áo
2153,W01400.mp4,gật đầu
2154,W01401.mp4,gật gù
2155,W01403B.mp4,gầy (miền Nam: ốm)
2156,W01403N.mp4,gầy (miền Nam: ốm)
2157,W01403T.mp4,gầy (miền Nam: ốm)
2158,W01404.mp4,gậy của người già
2159,W01406.mp4,ghé thăm
2160,W01407.mp4,ghép hình
2161,W01410.mp4,ghi chép
2162,W01411.mp4,ghi chú
2163,W01412.mp4,ghi hình
2164,W01413.mp4,ghi nhớ
2165,W01415.mp4,Gia Lai
2166,W01417T.mp4,giả bộ (giống giả vờ)
2167,W01418.mp4,giả mạo
2168,W01419.mp4,giả sử
2169,W01420.mp4,giá sách
2170,W01423.mp4,giai đoạn
2171,W01424.mp4,giải thích
2172,W01425.mp4,giảm
2173,W01426.mp4,giám sát
2174,W01427.mp4,giàn mướp
2175,W01429.mp4,giao hàng
2176,W01430B.mp4,giao thông
2177,W01430N.mp4,giao thông
2178,W01432.mp4,giã
2179,W01433B.mp4,giá trị
2180,W01433N.mp4,giá trị
2181,W01433T.mp4,giá trị
2182,W01434B.mp4,giá trị phần trăm
2183,W01434N.mp4,giá trị phần trăm
2184,W01434T.mp4,giá trị phần trăm
2185,W01435.mp4,giá trị tuyệt đối
2186,W01437.mp4,giải lao
2187,W01438.mp4,giải quyết
2188,W01441.mp4,giám đốc
2189,W01440.mp4,giải vô địch
2190,W01442.mp4,giám khảo
2191,W01443.mp4,gian khổ
2192,W01444.mp4,giàn khoan
2193,W01445.mp4,giàn nho
2194,W01447B.mp4,gián tiếp
2195,W01447N.mp4,gián tiếp
2196,W01447T.mp4,gián tiếp
2197,W01451.mp4,giao lưu
2198,W01450.mp4,giao hoán
2199,W01452.mp4,giao thừa
2200,W01453B.mp4,giao tiếp
2201,W01453N.mp4,giao tiếp
2202,W01453T.mp4,giao tiếp
2203,W01456.mp4,giáo dục
2204,W01458.mp4,giáo sĩ
2205,W01459.mp4,giàu có
2206,W01462.mp4,giấc ngủ
2207,W01463.mp4,giẫm
2208,W01464.mp4,giận dỗi
2209,W01465.mp4,giận dữ
2210,W01466.mp4,giật mình
2211,W01467.mp4,giầy ba ta
2212,W01468.mp4,giầy dép
2213,W01469.mp4,giầy thể thao
2214,W01470B.mp4,giấy
2215,W01470N.mp4,giấy
2216,W01470T.mp4,giấy
2217,W01471B.mp4,giấy ăn
2218,W01471N.mp4,giấy ăn
2219,W01471T.mp4,giấy ăn
2220,W01472B.mp4,giấy màu
2221,W01472N.mp4,giấy màu
2222,W01472T.mp4,giấy màu
2223,W01473B.mp4,giấy nháp
2224,W01473N.mp4,giấy nháp
2225,W01473T.mp4,giấy nháp
2226,W01474.mp4,giấy tờ
2227,W01476.mp4,giẻ lau
2228,W01477.mp4,gieo xúc xắc
2229,W01479.mp4,giết
2230,W01478.mp4,giếng nước
2231,W01482.mp4,gió Lào
2232,W01486.mp4,giọng ca
2233,W01487.mp4,giọng nói
2234,W01485.mp4,giỏi
2235,W01489.mp4,giông bão
2236,W01490.mp4,giống nhau
2237,W01491.mp4,giơ tay
2238,W01493.mp4,giới hạn
2239,W01494.mp4,giới thiệu
2240,W01497B.mp4,giúp đỡ
2241,W01497N.mp4,giúp đỡ
2242,W01497T.mp4,giúp đỡ
2243,W01498.mp4,giường
2244,W01501.mp4,góc bẹt
2245,W01503.mp4,góc học tập
2246,W01502.mp4,góc bếp
2247,W01505.mp4,góc nhọn
2248,W01507.mp4,góc vuông
2249,W01506.mp4,góc tù
2250,W01508.mp4,góc vườn
2251,W01510.mp4,gói
2252,W01509.mp4,gói (đgt)
2253,W01511.mp4,gọi
2254,W01513.mp4,góp ý
2255,W01512.mp4,gọn gàng
2256,W01514.mp4,gọt bút chì (cái)
2257,W01516B.mp4,gỗ
2258,W01515.mp4,gọt bút chì
2259,W01516N.mp4,gỗ
2260,W01516T.mp4,gỗ
2261,W01517.mp4,gốm sứ
2262,W01518.mp4,gợi ý
2263,W01520.mp4,gửi quà
2264,W01519.mp4,gửi
2265,W01522.mp4,gửi thư
2266,W01523.mp4,gương
2267,W01524.mp4,gương mặt
2268,W01525.mp4,gương mẫu
2269,W01526.mp4,Hà Giang
2270,W01527.mp4,Hà Lan (nước Hà Lan)
2271,W01530.mp4,Hạ Long
2272,W01532.mp4,hài hước
2273,W01533.mp4,Hải Dương
2274,W01534.mp4,hải đảo
2275,W01536.mp4,hàm răng
2276,W01537.mp4,hạn hán
2277,W01539.mp4,hàng chục
2278,W01540.mp4,hàng chục nghìn
2279,W01541.mp4,hàng chục triệu
2280,W01542.mp4,hàng dọc
2281,W01543.mp4,hàng đơn vị
2282,W01545.mp4,hàng ngang
2283,W01546.mp4,hàng nghìn
2284,W01547.mp4,hàng trăm
2285,W01548.mp4,hàng trăm nghìn
2286,W01550.mp4,hàng triệu
2287,W01552.mp4,hàng xóm
2288,W01554.mp4,hành động
2289,W01556.mp4,hành lang
2290,W01557B.mp4,hành quân
2291,W01557N.mp4,hành quân
2292,W01557T.mp4,hành quân
2293,W01558.mp4,hành tinh
2294,W01559.mp4,hành vi
2295,W01560.mp4,hát ru
2296,W01562.mp4,hạt
2297,W01563.mp4,hạt cườm
2298,W01566.mp4,hạt lạc
2299,W01568.mp4,hạt tiêu
2300,W01567.mp4,hạt lúa
2301,W01569.mp4,hăng hái
2302,W01570.mp4,hằng đẳng thức
2303,W01571.mp4,hắt hơi
2304,W01572.mp4,Hậu Giang
2305,W01575B.mp4,héc-ta (ha)
2306,W01573.mp4,hậu quả
2307,W01576B.mp4,héc-tô-gam (hg)
2308,W01576N.mp4,héc-tô-gam (hg)
2309,W01576T.mp4,héc-tô-gam (hg)
2310,W01577B.mp4,héc-tô-mét (hm)
2311,W01577N.mp4,héc-tô-mét (hm)
2312,W01577T.mp4,héc-tô-mét (hm)
2313,W01578B.mp4,héc-tô-mét vuông (hm2)
2314,W01578N.mp4,héc-tô-mét vuông (hm2)
2315,W01578T.mp4,héc-tô-mét vuông (hm2)
2316,W01579.mp4,héo
2317,W01582B.mp4,hệ thống
2318,W01580.mp4,hét (giống la)
2319,W01582N.mp4,hệ thống
2320,W01582T.mp4,hệ thống
2321,W01583B.mp4,hi sinh
2322,W01583N.mp4,hi sinh
2323,W01584B.mp4,hi vọng
2324,W01584N.mp4,hi vọng
2325,W01583T.mp4,hi sinh
2326,W01584T.mp4,hi vọng
2327,W01588.mp4,hiện nay
2328,W01587.mp4,hiện đại
2329,W01591B.mp4,hiểu
2330,W01591N.mp4,hiểu
2331,W01591T.mp4,hiểu
2332,W01593.mp4,hiếu thảo
2333,W01594.mp4,hiệu thuốc
2334,W01595.mp4,hiệu (Toán học)
2335,W01596.mp4,hiệu cầm đồ
2336,W01599.mp4,hình
