VIDEO,LABEL
W00992.mp4,dập
W00991.mp4,dẫn chứng
W00994.mp4,dầu gội đầu
W00995.mp4,dầu hoả
W00996.mp4,dầu khí
W00997.mp4,dầu mỏ
W00998.mp4,dấu bằng
W01001.mp4,dấu chấm
W01002.mp4,dấu chấm hỏi
W01003.mp4,dấu chấm than
W01004.mp4,dấu chia
W01005.mp4,dấu gạch ngang
W01006.mp4,dấu hai chấm
W01008.mp4,bắt buộc
W01009.mp4,dấu ngoặc đơn
W01010.mp4,dấu nhân
W01011.mp4,dấu phẩy
W01014.mp4,dây buộc tóc
W01015.mp4,dây chun
W01016B.mp4,dây điện
W01016N.mp4,dây điện
W01016T.mp4,dây điện
W01017.mp4,dây thần kinh
W01018.mp4,dây thừng
W01019.mp4,dây xích
W01021.mp4,dẻo
W01022B.mp4,dép quai hậu
W01022T.mp4,dép quai hậu
W01022N.mp4,dép quai hậu
W01024.mp4,dê con
W01026.mp4,dễ chịu
W01025.mp4,dê mẹ
W01027.mp4,dễ thương
W01028.mp4,dệt
W01029.mp4,di chuyển
W01032B.mp4,di truyền
W01032N.mp4,di truyền
W01033B.mp4,dịch vụ
W01032T.mp4,di truyền
W01034.mp4,diêm
W01033N.mp4,dịch vụ
W01033T.mp4,dịch vụ
W01038.mp4,diễn thuyết
W01036.mp4,kịch câm
W01035.mp4,kịch
W01039.mp4,diện tích
W01041.mp4,diện tích xung quanh
W01040.mp4,diện tích toàn phần
W01042.mp4,diệt chủng
W01043.mp4,xịt côn trùng
W01044.mp4,diều
W01046.mp4,Dinh Độc Lập
W01051.mp4,doanh nghiệp
W01050.mp4,hăm dọa
W01053.mp4,doanh trại
W01054.mp4,dọc
W01055.mp4,dòng chữ
W01056.mp4,dòng họ
W01058.mp4,dòng sông
W01060.mp4,dốc
W01061.mp4,dốt
W01062.mp4,du học
W01064.mp4,du thuyền
W01068.mp4,dũng cảm
W01069.mp4,dụng cụ
W01070.mp4,duyên dáng
W01071.mp4,duyệt binh
W01075B.mp4,nhà nước
W01075N.mp4,nhà nước
W01075T.mp4,nhà nước
W01076.mp4,dựng phim
W01078.mp4,đá bóng
W01079.mp4,pháo đài
W01082B.mp4,đại diện
W01080.mp4,đài sen
W01082N.mp4,đại diện
W01082T.mp4,đại diện
W01083.mp4,đại dương
W01085.mp4,đại số
W01086.mp4,đại tá
W01088.mp4,đại tướng
W01089.mp4,đại úy
W01092.mp4,đảm nhiệm
W01093.mp4,đám ma
W01094.mp4,đám mây
W01095.mp4,đan
W01096.mp4,đàn xê lô đại vĩ cầm
W01098.mp4,đàn bầu
W01099.mp4,đàn bướm
W01100.mp4,đàn ghi ta
W01101.mp4,đàn kiến
W01103.mp4,đàn tơ-rưng
W01104.mp4,đàng ngoài
W01105.mp4,đàng trong
W01106.mp4,đáng quý
W01107.mp4,đánh
W01108.mp4,đánh bắt
W01110.mp4,đánh giá
W01112.mp4,đánh răng
W01113.mp4,đánh trống
W01114.mp4,đạn
W01115.mp4,đào tạo
W01116.mp4,đảo
W01117.mp4,đảo Lý Sơn
W01118.mp4,đảo Phú Quốc
W01122.mp4,đặc biệt
W01122B.mp4,đặc biệt
W01122N.mp4,đặc biệt
W01122T.mp4,đặc biệt
W01124.mp4,đặc điểm
W01125.mp4,Đắk Lắk
W01127.mp4,đăng nhập
W01126.mp4,đăng ký
W01128.mp4,đằng sau
W01129.mp4,đằng trước
W01130.mp4,Đặng Văn Ngữ
W01131.mp4,đắt đỏ
W01132.mp4,đặt
W01134.mp4,đập
W01135.mp4,đất
W01137.mp4,đất màu mỡ
W01138.mp4,đất nặn
W01140.mp4,đất trồng cây
W01141.mp4,đầu gối
W01142.mp4,đầu hàng
W01143.mp4,đầu tàu
W01144.mp4,đầu tiên
W01145.mp4,đầu xuôi đuôi lọt
W01146.mp4,đấu tranh
W01148.mp4,đấu vật
W01149.mp4,đầy
W01150.mp4,đầy đủ
W01151.mp4,đầy tớ
W01152.mp4,đẩy
W01153B.mp4,đen láy (như đen nhánh)
W01153N.mp4,đen láy (như đen nhánh)
W01153T.mp4,đen láy (như đen nhánh)
W01154B.mp4,đèn báo giao thông
W01154N.mp4,đèn báo giao thông
W01154T.mp4,đèn báo giao thông
W01155B.mp4,đèn điện
W01155N.mp4,đèn điện
W01155T.mp4,đèn điện
W01156.mp4,đèn đỏ
W01158.mp4,đèn lồng
W01159B.mp4,đèn pin
W01159N.mp4,đèn pin
W01161B.mp4,đèn vàng
W01159T.mp4,đèn pin
W01161N.mp4,đèn vàng
W01161T.mp4,đèn vàng
W01162B.mp4,đèn xanh
W01162N.mp4,đèn xanh
W01162T.mp4,đèn xanh
W01164.mp4,đeo kính
W01165B.mp4,đèo Hải Vân
W01165N.mp4,đèo Hải Vân
W01165T.mp4,đèo Hải Vân
W01166.mp4,đèo
W01170.mp4,đẹp đẽ (như đẹp)
W01172.mp4,đẹp mê hồn
W01173.mp4,để (đặt)
W01175.mp4,đề-ca-mét (dam)
W01176.mp4,đề-ca-mét vuông (dam2)
W01177B.mp4,đề nghị
W01177N.mp4,đề nghị
W01177T.mp4,đề nghị
W01179.mp4,đề tài
W01181.mp4,đề-xi-mét (dm)
W01182.mp4,đề-xi-mét khối (dm3)
W01184.mp4,đếm
W01183.mp4,đề-xi-mét vuông (dm2)
W01185N.mp4,đền
W01188.mp4,đều đặn
W01186.mp4,Đền Hùng
W01190.mp4,đi
W01191.mp4,đi học
W01192.mp4,đĩa
W01193.mp4,đĩa DVD
W01194.mp4,địa cầu
W01196.mp4,địa đạo Củ Chi
W01197.mp4,địa điểm
W01199.mp4,địa lí
W01201.mp4,đích
W01203.mp4,điểm ở giữa đoạn thẳng
W01204.mp4,tấm lòng
W01205B.mp4,điện
W01205N.mp4,điện
W01205T.mp4,điện
W01207.mp4,Điện Biên Phủ
W01208.mp4,điện thoại
W01210.mp4,điêu khắc
W01211.mp4,quả điều
W01211N.mp4,quả điều
W01212B.mp4,điều phối
W01212N.mp4,điều phối
W01213B.mp4,điều hòa
W01213T.mp4,điều hòa
W01214.mp4,điều khiển
W01215.mp4,điều kiện
W01216.mp4,điều tra
W01217.mp4,điều trị
W01219.mp4,đinh
W01224.mp4,đỉnh
W01225.mp4,đỉnh núi
W01226.mp4,định vị
W01227.mp4,đo
W01229.mp4,đoàn cải lương
W01231.mp4,đoàn thanh niên
W01232.mp4,đoàn tụ
W01234.mp4,đoán
W01235.mp4,đoạn thẳng
W01236.mp4,đoạn thơ
W01237.mp4,đoạn văn
W01239.mp4,đọc sách
W01241.mp4,đón
W01243.mp4,đóng cửa
W01242.mp4,đón tiếp
W01244.mp4,đóng dấu
W01246.mp4,đóng góp
W01248.mp4,đô thị
W01249.mp4,đồ chơi
W01250.mp4,đồ dùng dạy học
W01251.mp4,đồ dùng học tập
W01254.mp4,độc hại
W01255.mp4,đôi dép
W01256.mp4,đổi
W01257.mp4,đối diện
W01258.mp4,đối tượng
W01259B.mp4,nhập ngũ
W01259N.mp4,nhập ngũ
W01259T.mp4,nhập ngũ
W01260.mp4,đội trưởng
W01261.mp4,đồn công an
W01262.mp4,Đông Nam
W01263.mp4,Đông Nam Á
W01264.mp4,đồng bằng
W01265.mp4,đồng hồ
W01266.mp4,Đồng Nai
W01267.mp4,Đồng Tháp Mười
W01268.mp4,đổ nước
W01272.mp4,độc lập
W01273.mp4,đôi chân
W01274.mp4,đôi tay
W01277.mp4,đổi mới
W01279.mp4,đối thoại
W01280.mp4,đối xử
W01281.mp4,đối xứng
W01283.mp4,đội thiếu niên
W01284.mp4,trống (không có gì)
W01286.mp4,Đông Dương
W01287.mp4,đông lạnh
W01288.mp4,Đông Timor (nước Đông Timor)
W01289.mp4,đồng bào
W01293.mp4,đồng lúa
W01294N.mp4,đồng phục
W01294B.mp4,đồng phục
W01294T.mp4,đồng phục
W01296.mp4,đồng tiền
W01295.mp4,đồng ruộng
W01297.mp4,rơm rớm
W01298.mp4,nhiệt độ
W01299.mp4,động cơ
W01301.mp4,tác động
W01302.mp4,động viên
W01304B.mp4,đợi
W01304N.mp4,đợi
W01304T.mp4,đợi
W01305.mp4,đơn giản
W01310.mp4,dung tích
W01313.mp4,tính
W01314.mp4,đỡ
W01315.mp4,đua ngựa
W01316.mp4,đua thuyền
W01317.mp4,đua xe máy
W01318.mp4,đũa
W01321.mp4,đun nấu
W01322.mp4,đuốc
W01323.mp4,đuôi
W01324.mp4,sa thải
W01325.mp4,đưa đón
W01326.mp4,đứng nghiêm
W01328.mp4,đựng
W01329.mp4,đường biên giới
W01330.mp4,đường bộ
W01331.mp4,đường cao
W01332.mp4,đường chéo
W01335.mp4,đường hàng không
W01336.mp4,đường hầm
W01337.mp4,đường kính
W01341.mp4,đường Nguyễn Huệ
W01343.mp4,đường sắt
W01344.mp4,đường thẳng
W01345.mp4,đường thuỷ
W01346.mp4,đường tròn
W01348B.mp4,e thẹn
W01348N.mp4,e thẹn
W01348T.mp4,e thẹn
W01349.mp4,em dâu
W01350.mp4,em gái
W01351B.mp4,em rể
W01351N.mp4,em rể
W01351T.mp4,em rể
W01352B.mp4,em trai
W01352N.mp4,em trai
W01352T.mp4,em trai
W01353.mp4,em út
W01354.mp4,email
W01357.mp4,Ê Đê
W01358.mp4,ế ẩm
W01360.mp4,Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)
W01364B.mp4,ga tàu
W01364N.mp4,ga tàu
W01364T.mp4,ga tàu
W01365N.mp4,gà mái
W01366.mp4,gà rừng
W01367.mp4,gà tây
W01368.mp4,gà trống
W01376.mp4,gãi đầu gãi tai
W01377.mp4,gan
W01375.mp4,gai
W01378N.mp4,gan dạ
W01379.mp4,gan lì
W01381.mp4,gang tay
W01382.mp4,gánh
W01384B.mp4,gạo
W01384N.mp4,gạo
W01384T.mp4,gạo
W01385.mp4,gạo nếp
W01387.mp4,gãy chân
W01388.mp4,gãy tay
W01389.mp4,gáy
W01390.mp4,gặm cỏ
W01391.mp4,gặm xương (con chó gặm xương)
W01392.mp4,gắn bó
W01393.mp4,găng tay
W01394.mp4,gắp thức ăn
W01395.mp4,gặp gỡ
W01396.mp4,gặt lúa
W01397.mp4,gần gũi
W01398.mp4,gấp giấy
W01399.mp4,gấp quần áo
W01400.mp4,gật đầu
W01401.mp4,gật gù
W01403B.mp4,gầy (miền Nam: ốm)
W01403N.mp4,gầy (miền Nam: ốm)
W01403T.mp4,gầy (miền Nam: ốm)
W01404.mp4,gậy của người già
W01406.mp4,ghé thăm
W01407.mp4,ghép hình
W01410.mp4,ghi chép
W01411.mp4,ghi chú
W01412.mp4,ghi hình
W01413.mp4,ghi nhớ
W01415.mp4,Gia Lai
W01417T.mp4,giả bộ (giống giả vờ)
W01418.mp4,giả mạo
W01419.mp4,giả sử
W01420.mp4,giá sách
W01423.mp4,giai đoạn
W01424.mp4,giải thích
W01425.mp4,giảm
W01426.mp4,giám sát
W01427.mp4,giàn mướp
W01429.mp4,giao hàng
W01430B.mp4,giao thông
W01430N.mp4,giao thông
W01432.mp4,giã
W01433B.mp4,giá trị
W01433N.mp4,giá trị
W01433T.mp4,giá trị
W01434B.mp4,giá trị phần trăm
W01434N.mp4,giá trị phần trăm
W01434T.mp4,giá trị phần trăm
W01435.mp4,giá trị tuyệt đối
W01437.mp4,giải lao
W01438.mp4,giải quyết
W01441.mp4,giám đốc
W01440.mp4,giải vô địch
W01442.mp4,giám khảo
W01443.mp4,gian khổ
W01444.mp4,giàn khoan
W01445.mp4,giàn nho
W01447B.mp4,gián tiếp
W01447N.mp4,gián tiếp
W01447T.mp4,gián tiếp
W01451.mp4,giao lưu
W01450.mp4,giao hoán
W01452.mp4,giao thừa
W01453B.mp4,giao tiếp
W01453N.mp4,giao tiếp
W01453T.mp4,giao tiếp
W01456.mp4,giáo dục
W01458.mp4,giáo sĩ
W01459.mp4,giàu có
W01462.mp4,giấc ngủ
W01463.mp4,giẫm
W01464.mp4,giận dỗi
W01465.mp4,giận dữ
W01466.mp4,giật mình
W01467.mp4,giầy ba ta
W01468.mp4,giầy dép
W01469.mp4,giầy thể thao
W01470B.mp4,giấy
W01470N.mp4,giấy
W01470T.mp4,giấy
W01471B.mp4,giấy ăn
W01471N.mp4,giấy ăn
W01471T.mp4,giấy ăn
W01472B.mp4,giấy màu
W01472N.mp4,giấy màu
W01472T.mp4,giấy màu
W01473B.mp4,giấy nháp
W01473N.mp4,giấy nháp
W01473T.mp4,giấy nháp
W01474.mp4,giấy tờ
W01476.mp4,giẻ lau
W01477.mp4,gieo xúc xắc
W01479.mp4,giết
W01478.mp4,giếng nước
W01482.mp4,gió Lào
W01486.mp4,giọng ca
W01487.mp4,giọng nói
W01485.mp4,giỏi
W01489.mp4,giông bão
W01490.mp4,giống nhau
W01491.mp4,giơ tay
W01493.mp4,giới hạn
W01494.mp4,giới thiệu
W01497B.mp4,giúp đỡ
W01497N.mp4,giúp đỡ
W01497T.mp4,giúp đỡ
W01498.mp4,giường
W01501.mp4,góc bẹt
W01503.mp4,góc học tập
W01502.mp4,góc bếp
W01505.mp4,góc nhọn
W01507.mp4,góc vuông
W01506.mp4,góc tù
W01508.mp4,góc vườn
W01510.mp4,gói
W01509.mp4,gói (đgt)
W01511.mp4,gọi
W01513.mp4,góp ý
W01512.mp4,gọn gàng
W01514.mp4,gọt bút chì (cái)
W01516B.mp4,gỗ
W01515.mp4,gọt bút chì
W01516N.mp4,gỗ
W01516T.mp4,gỗ
W01517.mp4,gốm sứ
W01518.mp4,gợi ý
W01520.mp4,gửi quà
W01519.mp4,gửi
W01522.mp4,gửi thư
W01523.mp4,gương
W01524.mp4,gương mặt
W01525.mp4,gương mẫu
W01526.mp4,Hà Giang
W01527.mp4,Hà Lan (nước Hà Lan)
W01530.mp4,Hạ Long
W01532.mp4,hài hước
W01533.mp4,Hải Dương
W01534.mp4,hải đảo
W01536.mp4,hàm răng
W01537.mp4,hạn hán
W01539.mp4,hàng chục
W01540.mp4,hàng chục nghìn
W01541.mp4,hàng chục triệu
W01542.mp4,hàng dọc
W01543.mp4,hàng đơn vị
W01545.mp4,hàng ngang
W01546.mp4,hàng nghìn
W01547.mp4,hàng trăm
W01548.mp4,hàng trăm nghìn
W01550.mp4,hàng triệu
W01552.mp4,hàng xóm
W01554.mp4,hành động
W01556.mp4,hành lang
W01557B.mp4,hành quân
W01557N.mp4,hành quân
W01557T.mp4,hành quân
W01558.mp4,hành tinh
W01559.mp4,hành vi
W01560.mp4,hát ru
W01562.mp4,hạt
W01563.mp4,hạt cườm
W01566.mp4,hạt lạc
W01568.mp4,hạt tiêu
W01567.mp4,hạt lúa
W01569.mp4,hăng hái
W01570.mp4,hằng đẳng thức
W01571.mp4,hắt hơi
W01572.mp4,Hậu Giang
W01575B.mp4,héc-ta (ha)
W01573.mp4,hậu quả
W01576B.mp4,héc-tô-gam (hg)
W01576N.mp4,héc-tô-gam (hg)
W01576T.mp4,héc-tô-gam (hg)
W01577B.mp4,héc-tô-mét (hm)
W01577N.mp4,héc-tô-mét (hm)
W01577T.mp4,héc-tô-mét (hm)
W01578B.mp4,héc-tô-mét vuông (hm2)
W01578N.mp4,héc-tô-mét vuông (hm2)
W01578T.mp4,héc-tô-mét vuông (hm2)
W01579.mp4,héo
W01582B.mp4,hệ thống
W01580.mp4,hét (giống la)
W01582N.mp4,hệ thống
W01582T.mp4,hệ thống
W01583B.mp4,hi sinh
W01583N.mp4,hi sinh
W01584B.mp4,hi vọng
W01584N.mp4,hi vọng
W01583T.mp4,hi sinh
W01584T.mp4,hi vọng
W01588.mp4,hiện nay
W01587.mp4,hiện đại
W01591B.mp4,hiểu
W01591N.mp4,hiểu
W01591T.mp4,hiểu
W01593.mp4,hiếu thảo
W01594.mp4,hiệu thuốc
W01595.mp4,hiệu (Toán học)
W01596.mp4,hiệu cầm đồ
W01599.mp4,hình
W01600.mp4,hình bình hành
W01601.mp4,hình cầu
W01602.mp4,hình chiếu
W01603.mp4,hình dáng
W01604.mp4,hình elip
W01605.mp4,hình học
W01606.mp4,hình hộp chữ nhật
W01608.mp4,hình lập phương
W01610.mp4,hình phạt
W01612.mp4,hình thang
W01616.mp4,hình trụ
W01617.mp4,hình tứ giác
W01619B.mp4,hoa
W01618.mp4,hình vẽ
W01619N.mp4,hoa
W01619T.mp4,hoa
W01620.mp4,hoa cúc
W01621.mp4,hoa đào
W01622.mp4,hoa hồng
W01629B.mp4,hoa sen
W01625.mp4,hoa lay ơn
W01629N.mp4,hoa sen
W01629T.mp4,hoa sen
W01634.mp4,hòa bình
W01637.mp4,hòa nhập
W01638.mp4,họa sỹ
W01641.mp4,hoàn thành
W01643.mp4,hoán vị
W01645.mp4,hoàng đế
W01646.mp4,hoàng hôn
W01649.mp4,Hoàng tử
W01650.mp4,hoảng sợ
W01651B.mp4,hoạt động
W01655B.mp4,hoạt hình
W01655N.mp4,hoạt hình
W01655T.mp4,hoạt hình
W01656.mp4,học giỏi
W01658.mp4,học sinh Miền Nam
W01659.mp4,học trung bình
W01660.mp4,hỏi han
W01661.mp4,hòn đá
W01662.mp4,hót rác
W01665.mp4,học bổng
W01666.mp4,học kém
W01668.mp4,học nhóm
W01669.mp4,học phí
W01670.mp4,học tập
W01672B.mp4,hỏi
W01671.mp4,học trò
W01672N.mp4,hỏi
W01673B.mp4,hỏi thăm
W01672T.mp4,hỏi
W01674B.mp4,hòn bi (giống viên bi)
W01675B.mp4,hỏng
W01675N.mp4,hỏng
W01675T.mp4,hỏng
W01677B.mp4,họp
W01676.mp4,họng
W01677N.mp4,họp
W01677T.mp4,họp
W01678.mp4,hót
W01679.mp4,hót rác (cái hót rác)
W01681.mp4,Hồ Chí Minh
W01682.mp4,hồ dán
W01684.mp4,hồ Hoàn Kiếm
W01686.mp4,hồ nước
W01690B.mp4,hồi hộp
W01690N.mp4,hồi hộp
W01690T.mp4,hồi hộp
W01692N.mp4,hối hận
W01692T.mp4,hối hận
W01692B.mp4,hối hận
W01693.mp4,hối lộ
W01695B.mp4,hội nghị
W01696.mp4,hội thảo
W01696N.mp4,hội thảo
W01700.mp4,hôn
W01698.mp4,hội trường
W01701.mp4,hỗn số
W01702.mp4,hộp
W01703.mp4,hộp bút
W01704.mp4,hộp sữa
W01707B.mp4,hợp đồng
W01706.mp4,hơi nước
W01707T.mp4,hợp đồng
W01708.mp4,hợp lí
W01709.mp4,hợp tác
W01710.mp4,huân chương
W01711.mp4,hung ác
W01712.mp4,hung thủ
W01714.mp4,Hung-ga-ri (nước Hung-ga-ri)
W01716.mp4,hút nước
W01715.mp4,Hùng Vương
W01717.mp4,hút thuốc lá
W01718.mp4,huy hiệu
W01721B.mp4,huyện
W01719.mp4,huỷ diệt
W01721N.mp4,huyện
W01723.mp4,Hưng Yên
W01721T.mp4,huyện
W01724.mp4,hướng dẫn
W01725.mp4,muối i-ốt
W01726.mp4,I-rắc (nước I-rắc)
W01727.mp4,ích lợi
W01728B.mp4,in (ấn)
W01730.mp4,ít
W01731.mp4,ít hơn
W01732.mp4,ít nhất
W01733.mp4,Italia (nước Italia)
W01734.mp4,kẻ cắp
W01735.mp4,kèn
W01737.mp4,kẻ thù
W01738B.mp4,kém
W01738N.mp4,kém
W01738T.mp4,kém
W01739.mp4,keo kiệt
W01740.mp4,kéo
W01743B.mp4,kẹo
W01743N.mp4,kẹo
W01743T.mp4,kẹo
W01744.mp4,kẹp
W01746.mp4,kể chuyện
W01750.mp4,kết bạn
W01751.mp4,kết hợp
W01754B.mp4,kết quả
W01754N.mp4,kết quả
W01755.mp4,kêu
W01754T.mp4,kết quả
W01756.mp4,kêu gọi
W01758.mp4,khách
W01757.mp4,khác
W01759.mp4,khách mời
W01760.mp4,khách sạn
W01761.mp4,khách vip
W01764.mp4,hoang mang
W01766.mp4,khai mạc
W01767.mp4,khám bệnh
W01768.mp4,khám phá
W01771.mp4,kháng sinh
W01770.mp4,kháng cự
W01772.mp4,Khánh Hòa
W01774.mp4,khát nước
W01775.mp4,khát vọng
W01776.mp4,khắc phục
W01777.mp4,khăn mặt
W01779.mp4,khăn quàng
W01780.mp4,khăn quàng đỏ
W01783.mp4,khâm phục
W01784.mp4,khâu vá
W01785.mp4,khẩu hiệu
W01786.mp4,khẩu trang
W01787.mp4,khe cửa
W01788.mp4,khe núi
W01789.mp4,khen
W01791.mp4,khen tặng
W01792.mp4,khéo
W01793.mp4,khép cửa
W01794.mp4,khí cầu
W01796.mp4,khiêm tốn
W01800.mp4,khiêng
W01803B.mp4,khó khăn
W01803N.mp4,khó khăn
W01804.mp4,khoa học
W01806.mp4,khóa quần
W01807.mp4,khoác vai
W01808.mp4,khoan (cái khoan)
W01809.mp4,khoảng cách
W01810.mp4,khoá (cái khóa)
W01813.mp4,khoác áo
W01811.mp4,khóa cửa
W01814.mp4,khoác tay
W01815.mp4,khoan
W01820.mp4,khoanh tay
W01816.mp4,khoang tàu
W01821.mp4,khóc
W01822.mp4,khoe
W01823.mp4,khoẻ mạnh
W01824B.mp4,khỏi bệnh
W01824N.mp4,khỏi bệnh
W01824T.mp4,khỏi bệnh
W01825.mp4,khói
W01826.mp4,khóm dứa
W01828.mp4,khô héo
W01827.mp4,bụi tre
W01829.mp4,khổ thơ
W01831.mp4,cầu Long Biên
W01832.mp4,khối lượng
W01833.mp4,không gian
W01834.mp4,không thẳng hàng
W01835.mp4,khổng lồ
W01840B.mp4,không hiểu
W01836.mp4,khố
W01840N.mp4,không hiểu
W01840T.mp4,không hiểu
W01841.mp4,không khí
W01842.mp4,khổ
W01847.mp4,khớp xương
W01842N.mp4,khổ
W01849.mp4,khu rừng
W01852.mp4,vực sâu
W01851.mp4,khu vườn
W01854.mp4,khúc khuỷu
W01856.mp4,khung cửa số
W01857.mp4,khung thành
W01858.mp4,khuôn hình
W01860.mp4,khuyên tai
W01859.mp4,khuy
W01861.mp4,kì diệu
W01862.mp4,kì lạ
W01863.mp4,kí duyệt
W01864.mp4,ki-lô-gam
W01865.mp4,ki-lô-mét vuông (km2)
W01866B.mp4,kỉ niệm
W01866N.mp4,kỉ niệm
W01866T.mp4,kỉ niệm
W01867.mp4,kí hiệu
W01869.mp4,ki-lô-mét (km)
W01871.mp4,kỉ luật
W01872B.mp4,kí tên
W01872N.mp4,kí tên
W01872T.mp4,kí tên
W01876.mp4,kịch bản
W01878B.mp4,kiểm tra
W01878N.mp4,kiểm tra
W01878T.mp4,kiểm tra
W01879.mp4,kiếm (cái kiếm)
W01881.mp4,Kiên Giang
W01882.mp4,kiên quyết
W01883.mp4,kiên trì (giống: kiên nhẫn)
W01885.mp4,kiến thức
W01886.mp4,kiến trúc
W01887.mp4,kiến trúc sư
W01888.mp4,"kiêu (kiêu căng, kiêu xa)"
W01890.mp4,kim
W01897.mp4,kinh ngạc
W01898B.mp4,kinh nghiệm
W01898N.mp4,kinh nghiệm
W01898T.mp4,kinh nghiệm
W01900.mp4,kính
W01902.mp4,kính hiển vi
W01903.mp4,kính lão
W01904.mp4,kính lúp
W01906.mp4,kính trọng
W01908.mp4,Kon Tum
W01909.mp4,la bàn
W01910.mp4,la hét
W01911B.mp4,là gì?
W01911N.mp4,là gì?
W01911T.mp4,là gì?
W01912B.mp4,lá cây
W01912N.mp4,lá cây
W01913.mp4,lá thư
W01914.mp4,Lạc Long Quân
W01915.mp4,lạc quan
W01920B.mp4,lái tàu hỏa
W01920N.mp4,lái tàu hỏa
W01920T.mp4,lái tàu hỏa
W01924.mp4,làm bài tập
W01924N.mp4,làm bài tập
W01925B.mp4,làm quen
W01926.mp4,làm ruộng
W01928.mp4,làm việc
W01930.mp4,lang thang
W01932.mp4,làn sóng
W01939.mp4,làng xóm
W01940.mp4,Lạng Sơn
W01943.mp4,thổ dân
W01942.mp4,lãnh đạo
W01944.mp4,lao phổi
W01945B.mp4,Lào (nước Lào)
W01945N.mp4,Lào (nước Lào)
W01945T.mp4,Lào (nước Lào)
W01947.mp4,lão già
W01948.mp4,lau chùi
W01949.mp4,lau khô
W01950.mp4,lau nhà
W01951.mp4,lắc đầu
W01953.mp4,lăng Bác Hồ
W01955.mp4,lắng nghe
W01956.mp4,lặn
W01957.mp4,lặng lẽ
W01960.mp4,lắp ráp
W01961.mp4,Lâm Đồng
W01962.mp4,lẫn lộn
W01964.mp4,lầu (tầng)
W01966.mp4,lây bệnh
W01967.mp4,lây nhiễm
W01970.mp4,lấy
W01973.mp4,leo trèo
W01977.mp4,lễ bế giảng
W01977B.mp4,lễ bế giảng
W01978B.mp4,lễ hội
W01978N.mp4,lễ hội
W01978T.mp4,lễ hội
W01979B.mp4,lễ Nô-en
W01979N.mp4,lễ Nô-en
W01979T.mp4,lễ Nô-en
W01982B.mp4,lễ hội hóa trang
W01982N.mp4,lễ hội hóa trang
W01982T.mp4,lễ hội hóa trang
W01983.mp4,lễ phép
W01984.mp4,lễ vật
W01986.mp4,lên đường
W01987.mp4,lên ngôi
W01989.mp4,lên xe
W01991.mp4,lều trại
W01992.mp4,lí do
W01996B.mp4,Liên Bang Nga (nước Nga)
W01996N.mp4,Liên Bang Nga (nước Nga)
W01996T.mp4,Liên Bang Nga (nước Nga)
W01998B.mp4,liên hoan
W01998N.mp4,liên hoan
W01998T.mp4,liên hoan
W01999.mp4,liên kết
W02000B.mp4,liên lạc
W02000N.mp4,liên lạc
W02000T.mp4,liên lạc
W02001B.mp4,liên quan
W02001N.mp4,liên quan
W02001T.mp4,liên quan
W02002.mp4,liên tục
W02003.mp4,liền sau
W02004.mp4,liền trước
W02005.mp4,liệt (liệt tay chân)
W02006.mp4,liều lĩnh
W02008.mp4,liều mình
W02010.mp4,linh hồn
W02011.mp4,lĩnh hội
W02012B.mp4,lĩnh vực
W02012N.mp4,lĩnh vực
W02012T.mp4,lĩnh vực
W02016.mp4,lo sợ
W02018.mp4,lò xo
W02019.mp4,lọ hoa
W02020.mp4,lọ mực
W02021.mp4,loa
W02024B.mp4,loài vật
W02024N.mp4,loài vật
W02024T.mp4,loài vật
W02025.mp4,loạn thị
W02026.mp4,lon bia
W02027.mp4,Long An
W02032.mp4,lọng
W02035.mp4,lỗi chính tả
W02036.mp4,lỗi lầm
W02037.mp4,lối đi
W02039.mp4,lông
W02040.mp4,lông gà
W02041.mp4,lồng bàn
W02042.mp4,lồng chim
W02043.mp4,lồng tiếng
W02046.mp4,lơ lửng
W02047.mp4,lời giải
W02048.mp4,lời nói
W02049.mp4,lợi ích
W02052.mp4,lớp
W02055.mp4,lớp phó
W02057.mp4,lớp trưởng
W02059.mp4,lũ quét
W02060.mp4,lúa
W02064B.mp4,luật chơi
W02064N.mp4,luật chơi
W02064T.mp4,luật chơi
W02065.mp4,luật lệ
W02066B.mp4,lúc nào
W02066N.mp4,lúc nào
W02066T.mp4,lúc nào
W02067.mp4,lục địa
W02068.mp4,lục giác
W02070.mp4,lùi bước
W02071.mp4,lúng túng
W02073.mp4,lũy tre
W02074.mp4,luyện tập
W02076.mp4,lửa
W02075.mp4,luyện từ và câu
W02077.mp4,lược
W02078N.mp4,lười
W02078B.mp4,lười
W02078T.mp4,lười
W02079B.mp4,lười học
W02079N.mp4,lười học
W02079T.mp4,lười học
W02080.mp4,lưỡi
W02081.mp4,lưỡi câu
W02083.mp4,lưới
W02084.mp4,lượm
W02090.mp4,lương thực
W02091.mp4,lướt ván
W02096.mp4,cây thông
W02097.mp4,dự trữ
W02098.mp4,lưu ý
W02099.mp4,lựu
W02100.mp4,lựu đạn
W02104.mp4,ma
W02105.mp4,ma cà rồng
W02106.mp4,ma quỷ
W02107.mp4,ma sát
W02108.mp4,ma túy
W02112.mp4,mạch lạc
W02110.mp4,má (giống: mẹ)
W02109.mp4,mã vạch
W02113.mp4,mạch máu
W02116.mp4,mái chèo
W02117.mp4,mái hiên
W02119.mp4,mái tóc
W02118.mp4,mái nhà
W02120B.mp4,màn
